0	18	34	95.04562377929688	66.0039054022895
1	48	48	52.76092529296875	62.11926940930661
2	47	33	99.60417175292969	48.845112433664475
3	40	28	95.58866119384766	65.05786251462366
4	68	74	134.24557495117188	56.3125198896693
5	5	23	0.013132531195878983	0.004354104344687893
6	43	19	99.97493743896484	59.04200209744295
7	71	64	79.67790222167969	63.02258569816603
8	47	19	122.5218505859375	61.08056385539116
9	38	35	97.82398223876953	74.79959362313276
10	101	5	103.75909423828125	56.64056253349689
11	5	16	44.760032653808594	50.95957939866533
12	34	58	55.795780181884766	50.74410609931176
13	26	69	33.31431579589844	51.53696040305073
14	51	14	32.381404876708984	65.2015760029164
15	5	16	14.213178634643555	40.09728199137105
16	5	16	99.45874786376953	62.143151759872985
17	5	65	43.01765441894531	54.4639694507291
18	30	34	46.37969207763672	53.66060398665531
19	75	9	62.43057632446289	53.58367753809014
20	76	31	88.82392883300781	73.0473831827653
21	6	5	69.21640014648438	68.71415092609199
22	11	46	25.162553787231445	41.28880230240162
23	70	51	122.44447326660156	54.680734277272826
24	19	5	146.36007690429688	22.42359667108216
25	18	34	22.005029678344727	69.72912355212524
26	44	11	145.13839721679688	53.583145789069484
27	36	5	12.36936092376709	54.22738046285609
28	41	5	110.5926742553711	68.31991314430007
29	5	19	170.93002319335938	18.950510745504044
30	5	49	3.462966997176409E-4	0.013595105390262973
31	18	45	26.884567260742188	84.27103124973061
32	5	81	64.76116180419922	59.27049343125244
33	5	7	4.364645865280181E-4	0.01675490428883646
34	5	78	137.58984375	55.376402563173656
35	36	24	74.11672973632812	63.0867008059155
36	5	6	26.002559661865234	44.747034827379636
37	23	44	41.68741989135742	82.1866120454772
38	32	13	24.5023136138916	37.6515604796866
39	15	5	2.1638548059854656E-4	0.007138893745681886
40	5	41	4.230619524605572E-4	0.016734383626460868
41	5	5	14.404046058654785	64.57637397709215
42	5	5	23.914600372314453	76.64101808762884
43	5	5	8.601782028563321E-4	0.022345518024325904
44	144	8	15.833429336547852	67.21075398013737
45	5	5	58.487037658691406	61.63856769784225
46	5	5	1.5842333959881216E-4	0.005475332993899296
47	5	64	0.009446837939321995	0.14387447096627243
48	5	5	145.31008911132812	36.79517616833195
49	24	58	33.77919006347656	61.819475452791046
50	23	5	58.56064224243164	56.95474621806703
51	5	6	38.13693618774414	51.95015940437196
52	18	5	3.462966997176409E-4	0.013595105390262973
53	5	5	0.028729844838380814	0.35974019478391195
54	30	5	0.015226011164486408	0.051640029861001406
55	18	56	38.098812103271484	77.11242275795671
56	23	144	29.808719635009766	61.02805483455402
57	18	71	25.06240463256836	80.061284874927
58	5	5	138.7652130126953	48.475020771730655
59	20	90	20.719722747802734	57.447994450544186
60	28	5	88.90473175048828	55.620279042990134
61	24	106	35.57145690917969	63.71782563616951
62	5	5	0.08776216208934784	0.48771485704987266
63	19	5	145.46177673339844	36.70232898876485
64	18	123	25.607023239135742	85.8449754506196
65	26	140	62.044761657714844	62.573845023702084
66	5	75	13.868513107299805	10.504849721595278
67	5	28	0.05552953854203224	0.056145439982277834
68	5	137	21.759183883666992	33.761977392260796
69	5	5	0.0012119115563109517	0.02074732381108352
70	13	144	2.365856647491455	14.32150199196639
71	5	52	43.1798095703125	84.54109769351373
72	5	5	0.027359262108802795	0.11986924859063364
73	18	6	6.803474971093237E-4	0.017301563977350692
74	6	56	38.47080993652344	76.71127596013136
75	32	144	60.70624923706055	63.13660616125091
76	5	66	81.1067886352539	67.23806999919721
77	17	52	21.949460983276367	55.82538160799811
78	24	31	26.332191467285156	84.98077440063585
79	17	5	0.027362210676074028	0.2778443822211259
80	17	86	13.457555770874023	48.5477869348969
81	18	15	15.441558837890625	48.90723116982372
82	18	5	23.227304458618164	77.00041405781062
83	17	5	0.08502703160047531	0.034007650042606724
84	17	102	19.349380493164062	67.49441130143391
85	18	23	28.929481506347656	90.94575696125588
86	6	6	25.63033103942871	40.613998137118294
87	5	104	38.29222869873047	75.17600635158165
88	5	5	12.531705856323242	35.02009946121447
89	10	43	38.26881790161133	46.843644047437216
90	25	24	31.89548683166504	54.46726496308217
91	31	12	69.9581069946289	71.7040597202368
92	5	6	4.365465138107538E-4	0.016758049294922292
93	15	5	137.19476318359375	59.79767294557646
94	5	59	3.2900061341933906E-4	0.011095079372476262
95	5	18	0.04734471067786217	0.47647058945581094
96	5	5	26.45395278930664	46.84169525540914
97	10	34	27.106689453125	41.284288330148755
98	5	5	3.3082181471399963E-4	0.01228505138971977
99	5	14	5.39456435944885E-4	0.015847604995406467
100	5	49	20.729881286621094	16.137282372843554
101	6	39	35.97149658203125	67.16158018168936
102	5	5	64.9577865600586	64.18133073374432
103	6	10	5.53814697265625	21.621797835059766
104	6	33	0.0517362616956234	0.08529884665717694
105	5	41	0.010694041848182678	0.1524022806036841
106	50	14	135.39366149902344	50.350820132089616
107	5	10	13.8642578125	41.8708013162917
108	10	22	62.73694610595703	54.328748631416126
109	41	6	0.02147577330470085	0.013578873846947486
110	23	31	39.791866302490234	78.02201190941223
111	5	5	1.9700280972756445E-4	0.006832773876824687
112	7	36	0.07901258021593094	0.745751710976906
113	36	10	72.530029296875	52.976963947850685
114	31	6	55.87175750732422	65.08028379279044
115	6	5	67.26473236083984	49.416163219521906
116	11	9	56.60301208496094	56.85288963135308
117	22	12	2.141209363937378	4.633368197994171
118	16	5	5.564462661743164	11.697761987833541
119	21	5	93.81258392333984	57.080448412082326
120	13	9	0.07145190238952637	0.6960313184277142
121	5	7	33.423622131347656	54.979203567536075
122	20	5	50.625511169433594	60.073655395400614
123	29	5	24.45407485961914	57.2261155463184
124	6	5	0.0017823087982833385	0.009571019942586188
125	10	28	122.1640396118164	52.94726187051563
126	5	5	3.2843463122844696E-4	0.00877176535139974
127	28	5	0.001987266819924116	0.04865514461282544
128	5	10	86.01083374023438	69.23715282305605
129	28	5	119.24485778808594	51.25765207369373
130	20	19	23.06087875366211	59.05474561617069
131	13	6	39.98609161376953	79.08044877512215
132	6	5	32.0540771484375	71.10835043584984
133	5	5	31.679309844970703	69.34430802049121
134	6	74	40.51103591918945	80.13719691009763
135	27	5	28.981510162353516	69.85772103050515
136	14	7	0.008909164927899837	0.045622004018174594
137	22	23	31.688785552978516	69.36504983645948
138	6	5	17.33031463623047	49.709421076825464
139	6	9	0.029988069087266922	0.04073558213559332
140	7	81	3.636626720428467	9.093163560592409
141	11	7	0.008464823476970196	0.11981410629934133
142	12	5	0.0016951306024566293	0.040604054627538404
143	9	41	0.002580922795459628	0.06301956976645542
144	5	16	0.02303646132349968	0.31188684966640523
145	5	26	1.4877899885177612	0.7477465340421835
146	5	31	20.125755310058594	62.48122748961751
147	5	12	24.507848739624023	55.35280048237734
148	5	19	16.538881301879883	50.52518558351369
149	9	45	0.014949680306017399	0.17437722444796938
150	6	16	17.482967376708984	51.45493531010651
151	6	20	15.623343467712402	25.02072731461607
152	5	32	0.5788615345954895	4.083614437128789
153	9	15	17.78323745727539	52.99120198453586
154	5	25	0.00628802552819252	0.019621309417502293
155	48	26	115.77281188964844	55.196404077955584
156	21	24	23.0407657623291	54.36694524630452
157	5	22	0.010656057856976986	0.15429286667200934
158	18	20	29.58058738708496	97.50321374193479
159	15	15	33.22217559814453	66.44562562338852
160	20	5	24.700735092163086	77.56928306403961
161	20	5	29.89522933959961	57.62023960314329
162	15	16	36.552696228027344	90.0259852427073
163	21	11	17.610271453857422	68.50939491636778
164	22	35	25.97210121154785	83.77388059651936
165	17	30	33.42475509643555	82.39972002979563
166	16	11	26.184789657592773	85.19275176000097
167	20	11	22.202880859375	69.57707689965979
168	16	21	13.461441993713379	48.561806384015206
169	18	21	25.290998458862305	80.87823211981217
170	19	16	25.619728088378906	85.18823570690793
171	18	24	26.745288848876953	89.2234568883116
172	18	15	24.26498794555664	79.89493685648495
173	18	17	24.426605224609375	79.47246254224818
174	18	23	26.678077697753906	88.03186170529113
175	18	19	25.06893539428711	83.17469216852999
176	18	18	23.651308059692383	77.70504153537583
177	18	18	29.58074188232422	97.50372298747945
178	53	18	21.66034698486328	72.33912178928747
179	9	18	4.656367301940918	11.03796264655744
180	8	18	10.258204460144043	43.16404243584607
181	25	18	16.764257431030273	64.98721046616937
182	17	18	14.772226333618164	51.80401721730619
183	14	18	9.697718620300293	35.064143682770755
184	17	18	18.972396850585938	71.09079921213444
185	21	5	25.068645477294922	83.17373027061927
186	19	6	28.92099380493164	90.91907413149376
187	16	62	23.125503540039062	73.63680634218352
